run_number,framework,scenario,timestamp,metric_name,value,unit
4,Solid,pagination-cycle,2025-12-14T00:35:08.612Z,total_network_bytes,277755,bytes
4,Solid,pagination-cycle,2025-12-14T00:35:08.612Z,memory_delta,0,bytes
5,Solid,pagination-cycle,2025-12-14T00:35:13.007Z,page_transition_1_next,320,ms
5,Solid,pagination-cycle,2025-12-14T00:35:13.007Z,page_transition_1_next_js,415.19999999995343,ms
5,Solid,pagination-cycle,2025-12-14T00:35:13.007Z,page_transition_2_next,348,ms
5,Solid,pagination-cycle,2025-12-14T00:35:13.007Z,page_transition_2_next_js,350.69999999995343,ms
5,Solid,pagination-cycle,2025-12-14T00:35:13.007Z,page_transition_3_previous,241,ms
5,Solid,pagination-cycle,2025-12-14T00:35:13.007Z,page_transition_3_previous_js,337.69999999995343,ms
5,Solid,pagination-cycle,2025-12-14T00:35:13.007Z,page_transition_4_previous,227,ms
5,Solid,pagination-cycle,2025-12-14T00:35:13.007Z,page_transition_4_previous_js,313.4000000000233,ms
5,Solid,pagination-cycle,2025-12-14T00:35:13.007Z,total_cycle_time,1490,ms
5,Solid,pagination-cycle,2025-12-14T00:35:13.007Z,total_cycle_js_time,1504.5,ms
5,Solid,pagination-cycle,2025-12-14T00:35:13.007Z,avg_page_transition,284,ms
5,Solid,pagination-cycle,2025-12-14T00:35:13.007Z,min_page_transition,227,ms
5,Solid,pagination-cycle,2025-12-14T00:35:13.007Z,max_page_transition,348,ms
5,Solid,pagination-cycle,2025-12-14T00:35:13.007Z,avg_api_response_time,27,ms
5,Solid,pagination-cycle,2025-12-14T00:35:13.007Z,total_api_requests,4,count
5,Solid,pagination-cycle,2025-12-14T00:35:13.007Z,total_network_bytes,277755,bytes
5,Solid,pagination-cycle,2025-12-14T00:35:13.007Z,memory_delta,0,bytes
1,Solid,detail-navigation-cycle,2025-12-14T00:35:15.938Z,initial_detail_load,647,ms
1,Solid,detail-navigation-cycle,2025-12-14T00:35:15.938Z,next_navigation_time,12,ms
1,Solid,detail-navigation-cycle,2025-12-14T00:35:15.938Z,next_navigation_js,14,ms
1,Solid,detail-navigation-cycle,2025-12-14T00:35:15.938Z,prev_navigation_time,11,ms
1,Solid,detail-navigation-cycle,2025-12-14T00:35:15.938Z,prev_navigation_js,12.100000000093132,ms
1,Solid,detail-navigation-cycle,2025-12-14T00:35:15.938Z,total_cycle_time,333,ms
1,Solid,detail-navigation-cycle,2025-12-14T00:35:15.938Z,total_cycle_js_time,333.9000000000233,ms
1,Solid,detail-navigation-cycle,2025-12-14T00:35:15.938Z,avg_navigation_time,11.5,ms
1,Solid,detail-navigation-cycle,2025-12-14T00:35:15.938Z,avg_api_response_time,1.5,ms
1,Solid,detail-navigation-cycle,2025-12-14T00:35:15.938Z,total_api_requests,5,count
1,Solid,detail-navigation-cycle,2025-12-14T00:35:15.938Z,total_network_bytes,19742,bytes
1,Solid,detail-navigation-cycle,2025-12-14T00:35:15.938Z,memory_delta,0,bytes
2,Solid,detail-navigation-cycle,2025-12-14T00:35:18.566Z,initial_detail_load,650,ms
2,Solid,detail-navigation-cycle,2025-12-14T00:35:18.566Z,next_navigation_time,10,ms
2,Solid,detail-navigation-cycle,2025-12-14T00:35:18.566Z,next_navigation_js,10.800000000046566,ms
2,Solid,detail-navigation-cycle,2025-12-14T00:35:18.566Z,prev_navigation_time,9,ms
2,Solid,detail-navigation-cycle,2025-12-14T00:35:18.566Z,prev_navigation_js,10.400000000023283,ms
2,Solid,detail-navigation-cycle,2025-12-14T00:35:18.566Z,total_cycle_time,331,ms
2,Solid,detail-navigation-cycle,2025-12-14T00:35:18.566Z,total_cycle_js_time,332.0999999999767,ms
2,Solid,detail-navigation-cycle,2025-12-14T00:35:18.566Z,avg_navigation_time,9.5,ms
2,Solid,detail-navigation-cycle,2025-12-14T00:35:18.566Z,avg_api_response_time,2,ms
2,Solid,detail-navigation-cycle,2025-12-14T00:35:18.566Z,total_api_requests,5,count
2,Solid,detail-navigation-cycle,2025-12-14T00:35:18.566Z,total_network_bytes,19742,bytes
2,Solid,detail-navigation-cycle,2025-12-14T00:35:18.566Z,memory_delta,0,bytes
3,Solid,detail-navigation-cycle,2025-12-14T00:35:21.184Z,initial_detail_load,651,ms
3,Solid,detail-navigation-cycle,2025-12-14T00:35:21.184Z,next_navigation_time,12,ms
3,Solid,detail-navigation-cycle,2025-12-14T00:35:21.184Z,next_navigation_js,12.400000000023283,ms
3,Solid,detail-navigation-cycle,2025-12-14T00:35:21.184Z,prev_navigation_time,9,ms
3,Solid,detail-navigation-cycle,2025-12-14T00:35:21.184Z,prev_navigation_js,10.100000000093132,ms
3,Solid,detail-navigation-cycle,2025-12-14T00:35:21.184Z,total_cycle_time,334,ms
3,Solid,detail-navigation-cycle,2025-12-14T00:35:21.184Z,total_cycle_js_time,334.9000000000233,ms
3,Solid,detail-navigation-cycle,2025-12-14T00:35:21.184Z,avg_navigation_time,10.5,ms
3,Solid,detail-navigation-cycle,2025-12-14T00:35:21.184Z,avg_api_response_time,2.25,ms
3,Solid,detail-navigation-cycle,2025-12-14T00:35:21.184Z,total_api_requests,5,count
3,Solid,detail-navigation-cycle,2025-12-14T00:35:21.184Z,total_network_bytes,19742,bytes
3,Solid,detail-navigation-cycle,2025-12-14T00:35:21.184Z,memory_delta,0,bytes
4,Solid,detail-navigation-cycle,2025-12-14T00:35:23.825Z,initial_detail_load,661,ms
4,Solid,detail-navigation-cycle,2025-12-14T00:35:23.825Z,next_navigation_time,11,ms
4,Solid,detail-navigation-cycle,2025-12-14T00:35:23.825Z,next_navigation_js,12.099999999976717,ms
4,Solid,detail-navigation-cycle,2025-12-14T00:35:23.825Z,prev_navigation_time,9,ms
4,Solid,detail-navigation-cycle,2025-12-14T00:35:23.825Z,prev_navigation_js,11.29999999993015,ms
4,Solid,detail-navigation-cycle,2025-12-14T00:35:23.825Z,total_cycle_time,330,ms
4,Solid,detail-navigation-cycle,2025-12-14T00:35:23.825Z,total_cycle_js_time,331.70000000006985,ms
4,Solid,detail-navigation-cycle,2025-12-14T00:35:23.825Z,avg_navigation_time,10,ms
4,Solid,detail-navigation-cycle,2025-12-14T00:35:23.825Z,avg_api_response_time,2.5,ms
4,Solid,detail-navigation-cycle,2025-12-14T00:35:23.825Z,total_api_requests,5,count
4,Solid,detail-navigation-cycle,2025-12-14T00:35:23.825Z,total_network_bytes,19742,bytes
4,Solid,detail-navigation-cycle,2025-12-14T00:35:23.825Z,memory_delta,0,bytes
5,Solid,detail-navigation-cycle,2025-12-14T00:35:26.462Z,initial_detail_load,663,ms
5,Solid,detail-navigation-cycle,2025-12-14T00:35:26.462Z,next_navigation_time,9,ms
5,Solid,detail-navigation-cycle,2025-12-14T00:35:26.462Z,next_navigation_js,9.699999999953434,ms
5,Solid,detail-navigation-cycle,2025-12-14T00:35:26.462Z,prev_navigation_time,8,ms
5,Solid,detail-navigation-cycle,2025-12-14T00:35:26.462Z,prev_navigation_js,9.5,ms
5,Solid,detail-navigation-cycle,2025-12-14T00:35:26.462Z,total_cycle_time,326,ms
5,Solid,detail-navigation-cycle,2025-12-14T00:35:26.462Z,total_cycle_js_time,327.5999999999767,ms
5,Solid,detail-navigation-cycle,2025-12-14T00:35:26.462Z,avg_navigation_time,8.5,ms
5,Solid,detail-navigation-cycle,2025-12-14T00:35:26.462Z,avg_api_response_time,1.5,ms
5,Solid,detail-navigation-cycle,2025-12-14T00:35:26.462Z,total_api_requests,5,count
5,Solid,detail-navigation-cycle,2025-12-14T00:35:26.462Z,total_network_bytes,19742,bytes
5,Solid,detail-navigation-cycle,2025-12-14T00:35:26.462Z,memory_delta,0,bytes
1,Lit,initial-page-load,2025-12-14T00:35:29.186Z,fcp,92,ms
1,Lit,initial-page-load,2025-12-14T00:35:29.186Z,lcp,92,ms
1,Lit,initial-page-load,2025-12-14T00:35:29.186Z,cls,0,score
1,Lit,initial-page-load,2025-12-14T00:35:29.186Z,tti,9.79999999993015,ms
1,Lit,initial-page-load,2025-12-14T00:35:29.186Z,tbt,0,ms
1,Lit,initial-page-load,2025-12-14T00:35:29.186Z,initial_heap_size,16100000,bytes
1,Lit,initial-page-load,2025-12-14T00:35:29.186Z,initial_used_heap,10000000,bytes
1,Lit,initial-page-load,2025-12-14T00:35:29.186Z,request_count,54,count
1,Lit,initial-page-load,2025-12-14T00:35:29.186Z,total_bytes,265418,bytes
1,Lit,initial-page-load,2025-12-14T00:35:29.186Z,network_duration,490,ms
1,Lit,initial-page-load,2025-12-14T00:35:29.186Z,largest_request,90546,bytes
1,Lit,initial-page-load,2025-12-14T00:35:29.186Z,avg_api_response_time,26,ms
1,Lit,initial-page-load,2025-12-14T00:35:29.186Z,total_navigation_time,991,ms
2,Lit,initial-page-load,2025-12-14T00:35:31.935Z,fcp,100,ms
2,Lit,initial-page-load,2025-12-14T00:35:31.935Z,lcp,100,ms
2,Lit,initial-page-load,2025-12-14T00:35:31.935Z,cls,0,score
2,Lit,initial-page-load,2025-12-14T00:35:31.935Z,tti,13.199999999953434,ms
2,Lit,initial-page-load,2025-12-14T00:35:31.935Z,tbt,0,ms
2,Lit,initial-page-load,2025-12-14T00:35:31.935Z,initial_heap_size,15200000,bytes
2,Lit,initial-page-load,2025-12-14T00:35:31.935Z,initial_used_heap,10000000,bytes
2,Lit,initial-page-load,2025-12-14T00:35:31.935Z,request_count,54,count
2,Lit,initial-page-load,2025-12-14T00:35:31.935Z,total_bytes,265418,bytes
2,Lit,initial-page-load,2025-12-14T00:35:31.935Z,network_duration,504,ms
2,Lit,initial-page-load,2025-12-14T00:35:31.935Z,largest_request,90546,bytes
2,Lit,initial-page-load,2025-12-14T00:35:31.935Z,avg_api_response_time,29,ms
2,Lit,initial-page-load,2025-12-14T00:35:31.935Z,total_navigation_time,1006,ms
3,Lit,initial-page-load,2025-12-14T00:35:34.697Z,fcp,100,ms
3,Lit,initial-page-load,2025-12-14T00:35:34.697Z,lcp,100,ms
3,Lit,initial-page-load,2025-12-14T00:35:34.697Z,cls,0,score
3,Lit,initial-page-load,2025-12-14T00:35:34.697Z,tti,13.599999999976717,ms
3,Lit,initial-page-load,2025-12-14T00:35:34.697Z,tbt,0,ms
3,Lit,initial-page-load,2025-12-14T00:35:34.697Z,initial_heap_size,16100000,bytes
3,Lit,initial-page-load,2025-12-14T00:35:34.697Z,initial_used_heap,10000000,bytes
3,Lit,initial-page-load,2025-12-14T00:35:34.697Z,request_count,54,count
3,Lit,initial-page-load,2025-12-14T00:35:34.697Z,total_bytes,265418,bytes
3,Lit,initial-page-load,2025-12-14T00:35:34.697Z,network_duration,512,ms
3,Lit,initial-page-load,2025-12-14T00:35:34.697Z,largest_request,90546,bytes
3,Lit,initial-page-load,2025-12-14T00:35:34.697Z,avg_api_response_time,28,ms
3,Lit,initial-page-load,2025-12-14T00:35:34.697Z,total_navigation_time,1016,ms
4,Lit,initial-page-load,2025-12-14T00:35:37.444Z,fcp,104,ms
4,Lit,initial-page-load,2025-12-14T00:35:37.444Z,lcp,104,ms
4,Lit,initial-page-load,2025-12-14T00:35:37.444Z,cls,0,score
4,Lit,initial-page-load,2025-12-14T00:35:37.444Z,tti,11.800000000046566,ms
4,Lit,initial-page-load,2025-12-14T00:35:37.444Z,tbt,0,ms
4,Lit,initial-page-load,2025-12-14T00:35:37.444Z,initial_heap_size,15200000,bytes
4,Lit,initial-page-load,2025-12-14T00:35:37.444Z,initial_used_heap,10000000,bytes
4,Lit,initial-page-load,2025-12-14T00:35:37.444Z,request_count,54,count
4,Lit,initial-page-load,2025-12-14T00:35:37.444Z,total_bytes,265418,bytes
4,Lit,initial-page-load,2025-12-14T00:35:37.444Z,network_duration,506,ms
4,Lit,initial-page-load,2025-12-14T00:35:37.444Z,largest_request,90546,bytes
4,Lit,initial-page-load,2025-12-14T00:35:37.444Z,avg_api_response_time,41,ms
4,Lit,initial-page-load,2025-12-14T00:35:37.444Z,total_navigation_time,1009,ms
5,Lit,initial-page-load,2025-12-14T00:35:40.186Z,fcp,100,ms
5,Lit,initial-page-load,2025-12-14T00:35:40.186Z,lcp,100,ms
5,Lit,initial-page-load,2025-12-14T00:35:40.186Z,cls,0,score
5,Lit,initial-page-load,2025-12-14T00:35:40.186Z,tti,12.5,ms
5,Lit,initial-page-load,2025-12-14T00:35:40.186Z,tbt,0,ms
5,Lit,initial-page-load,2025-12-14T00:35:40.186Z,initial_heap_size,16100000,bytes
5,Lit,initial-page-load,2025-12-14T00:35:40.186Z,initial_used_heap,10000000,bytes
5,Lit,initial-page-load,2025-12-14T00:35:40.186Z,request_count,54,count
5,Lit,initial-page-load,2025-12-14T00:35:40.186Z,total_bytes,265418,bytes
5,Lit,initial-page-load,2025-12-14T00:35:40.186Z,network_duration,502,ms
5,Lit,initial-page-load,2025-12-14T00:35:40.186Z,largest_request,90546,bytes
5,Lit,initial-page-load,2025-12-14T00:35:40.186Z,avg_api_response_time,39,ms
5,Lit,initial-page-load,2025-12-14T00:35:40.186Z,total_navigation_time,1004,ms
1,Lit,filter-application,2025-12-14T00:35:43.619Z,filter_duration,164.80000000004657,ms
1,Lit,filter-application,2025-12-14T00:35:43.619Z,total_filter_time,164,ms
1,Lit,filter-application,2025-12-14T00:35:43.619Z,memory_delta,0,bytes
1,Lit,filter-application,2025-12-14T00:35:43.619Z,filtered_row_count,11,count
1,Lit,filter-application,2025-12-14T00:35:43.619Z,js_execution_time,164.80000000004657,ms
2,Lit,filter-application,2025-12-14T00:35:46.635Z,filter_duration,131.40000000002328,ms
2,Lit,filter-application,2025-12-14T00:35:46.635Z,total_filter_time,130,ms
2,Lit,filter-application,2025-12-14T00:35:46.635Z,memory_delta,0,bytes
2,Lit,filter-application,2025-12-14T00:35:46.635Z,filtered_row_count,11,count
2,Lit,filter-application,2025-12-14T00:35:46.635Z,js_execution_time,131.40000000002328,ms
3,Lit,filter-application,2025-12-14T00:35:49.682Z,filter_duration,125.69999999995343,ms
3,Lit,filter-application,2025-12-14T00:35:49.682Z,total_filter_time,124,ms
3,Lit,filter-application,2025-12-14T00:35:49.682Z,memory_delta,0,bytes
3,Lit,filter-application,2025-12-14T00:35:49.682Z,filtered_row_count,11,count
3,Lit,filter-application,2025-12-14T00:35:49.682Z,js_execution_time,125.69999999995343,ms
4,Lit,filter-application,2025-12-14T00:35:52.689Z,filter_duration,121.30000000004657,ms
4,Lit,filter-application,2025-12-14T00:35:52.689Z,total_filter_time,121,ms
4,Lit,filter-application,2025-12-14T00:35:52.689Z,memory_delta,0,bytes
4,Lit,filter-application,2025-12-14T00:35:52.689Z,filtered_row_count,11,count
4,Lit,filter-application,2025-12-14T00:35:52.689Z,js_execution_time,121.30000000004657,ms
5,Lit,filter-application,2025-12-14T00:35:55.732Z,filter_duration,138.80000000004657,ms
5,Lit,filter-application,2025-12-14T00:35:55.732Z,total_filter_time,129,ms
5,Lit,filter-application,2025-12-14T00:35:55.732Z,memory_delta,0,bytes
5,Lit,filter-application,2025-12-14T00:35:55.732Z,filtered_row_count,11,count
5,Lit,filter-application,2025-12-14T00:35:55.732Z,js_execution_time,138.80000000004657,ms
1,Lit,clear-filters,2025-12-14T00:36:00.249Z,clear_duration,463.19999999995343,ms
1,Lit,clear-filters,2025-12-14T00:36:00.249Z,total_clear_time,436,ms
1,Lit,clear-filters,2025-12-14T00:36:00.249Z,memory_delta,0,bytes
1,Lit,clear-filters,2025-12-14T00:36:00.249Z,restored_row_count,50,count
2,Lit,clear-filters,2025-12-14T00:36:04.411Z,clear_duration,465.0999999999767,ms
2,Lit,clear-filters,2025-12-14T00:36:04.411Z,total_clear_time,440,ms
2,Lit,clear-filters,2025-12-14T00:36:04.411Z,memory_delta,0,bytes
2,Lit,clear-filters,2025-12-14T00:36:04.411Z,restored_row_count,50,count
3,Lit,clear-filters,2025-12-14T00:36:08.482Z,clear_duration,438.5999999999767,ms
3,Lit,clear-filters,2025-12-14T00:36:08.482Z,total_clear_time,416,ms
3,Lit,clear-filters,2025-12-14T00:36:08.482Z,memory_delta,0,bytes
3,Lit,clear-filters,2025-12-14T00:36:08.482Z,restored_row_count,50,count
4,Lit,clear-filters,2025-12-14T00:36:12.466Z,clear_duration,372.70000000006985,ms
4,Lit,clear-filters,2025-12-14T00:36:12.466Z,total_clear_time,350,ms
4,Lit,clear-filters,2025-12-14T00:36:12.466Z,memory_delta,0,bytes
4,Lit,clear-filters,2025-12-14T00:36:12.466Z,restored_row_count,50,count
5,Lit,clear-filters,2025-12-14T00:36:16.453Z,clear_duration,459.9000000000233,ms
5,Lit,clear-filters,2025-12-14T00:36:16.453Z,total_clear_time,424,ms
5,Lit,clear-filters,2025-12-14T00:36:16.453Z,memory_delta,0,bytes
5,Lit,clear-filters,2025-12-14T00:36:16.453Z,restored_row_count,50,count
1,Lit,expand-collapse-description,2025-12-14T00:36:19.790Z,expand_duration,108.30000000004657,ms
1,Lit,expand-collapse-description,2025-12-14T00:36:19.790Z,expand_total_time,107,ms
1,Lit,expand-collapse-description,2025-12-14T00:36:19.790Z,expand_cls_delta,0.000001980251736111111,score
1,Lit,expand-collapse-description,2025-12-14T00:36:19.790Z,collapse_duration,106.29999999993015,ms
1,Lit,expand-collapse-description,2025-12-14T00:36:19.790Z,collapse_total_time,105,ms
1,Lit,expand-collapse-description,2025-12-14T00:36:19.790Z,collapse_cls_delta,0.000001980251736111111,score
2,Lit,expand-collapse-description,2025-12-14T00:36:22.823Z,expand_duration,106.19999999995343,ms
2,Lit,expand-collapse-description,2025-12-14T00:36:22.823Z,expand_total_time,105,ms
2,Lit,expand-collapse-description,2025-12-14T00:36:22.823Z,expand_cls_delta,0.000001980251736111111,score
2,Lit,expand-collapse-description,2025-12-14T00:36:22.823Z,collapse_duration,108.09999999997672,ms
2,Lit,expand-collapse-description,2025-12-14T00:36:22.823Z,collapse_total_time,107,ms
2,Lit,expand-collapse-description,2025-12-14T00:36:22.823Z,collapse_cls_delta,0.000001980251736111111,score
3,Lit,expand-collapse-description,2025-12-14T00:36:25.851Z,expand_duration,106.69999999995343,ms
3,Lit,expand-collapse-description,2025-12-14T00:36:25.851Z,expand_total_time,106,ms
3,Lit,expand-collapse-description,2025-12-14T00:36:25.851Z,expand_cls_delta,0.000001980251736111111,score
3,Lit,expand-collapse-description,2025-12-14T00:36:25.851Z,collapse_duration,106.29999999993015,ms
3,Lit,expand-collapse-description,2025-12-14T00:36:25.851Z,collapse_total_time,105,ms
3,Lit,expand-collapse-description,2025-12-14T00:36:25.851Z,collapse_cls_delta,0.000001980251736111111,score
4,Lit,expand-collapse-description,2025-12-14T00:36:28.886Z,expand_duration,107.40000000002328,ms
4,Lit,expand-collapse-description,2025-12-14T00:36:28.886Z,expand_total_time,105,ms
4,Lit,expand-collapse-description,2025-12-14T00:36:28.886Z,expand_cls_delta,0.000001980251736111111,score
4,Lit,expand-collapse-description,2025-12-14T00:36:28.886Z,collapse_duration,107.5,ms
4,Lit,expand-collapse-description,2025-12-14T00:36:28.886Z,collapse_total_time,106,ms
4,Lit,expand-collapse-description,2025-12-14T00:36:28.886Z,collapse_cls_delta,0.000001980251736111111,score
5,Lit,expand-collapse-description,2025-12-14T00:36:31.931Z,expand_duration,106.90000000002328,ms
5,Lit,expand-collapse-description,2025-12-14T00:36:31.931Z,expand_total_time,105,ms
5,Lit,expand-collapse-description,2025-12-14T00:36:31.931Z,expand_cls_delta,0.000001980251736111111,score
5,Lit,expand-collapse-description,2025-12-14T00:36:31.931Z,collapse_duration,109,ms
5,Lit,expand-collapse-description,2025-12-14T00:36:31.931Z,collapse_total_time,107,ms
5,Lit,expand-collapse-description,2025-12-14T00:36:31.931Z,collapse_cls_delta,0.000001980251736111111,score
1,Lit,navigate-to-detail,2025-12-14T00:36:35.747Z,total_navigation_time,187,ms
1,Lit,navigate-to-detail,2025-12-14T00:36:35.747Z,detail_lcp,88,ms
1,Lit,navigate-to-detail,2025-12-14T00:36:35.747Z,detail_cls,0,score
1,Lit,navigate-to-detail,2025-12-14T00:36:35.747Z,memory_delta,0,bytes
1,Lit,navigate-to-detail,2025-12-14T00:36:35.747Z,detail_request_count,5,count
1,Lit,navigate-to-detail,2025-12-14T00:36:35.747Z,detail_total_bytes,25714,bytes
2,Lit,navigate-to-detail,2025-12-14T00:36:39.256Z,total_navigation_time,170,ms
2,Lit,navigate-to-detail,2025-12-14T00:36:39.256Z,detail_lcp,84,ms
2,Lit,navigate-to-detail,2025-12-14T00:36:39.256Z,detail_cls,0,score
2,Lit,navigate-to-detail,2025-12-14T00:36:39.256Z,memory_delta,0,bytes
2,Lit,navigate-to-detail,2025-12-14T00:36:39.256Z,detail_request_count,5,count
2,Lit,navigate-to-detail,2025-12-14T00:36:39.256Z,detail_total_bytes,25714,bytes
3,Lit,navigate-to-detail,2025-12-14T00:36:42.769Z,total_navigation_time,171,ms
3,Lit,navigate-to-detail,2025-12-14T00:36:42.769Z,detail_lcp,88,ms
3,Lit,navigate-to-detail,2025-12-14T00:36:42.769Z,detail_cls,0,score
3,Lit,navigate-to-detail,2025-12-14T00:36:42.769Z,memory_delta,0,bytes
3,Lit,navigate-to-detail,2025-12-14T00:36:42.769Z,detail_request_count,5,count
3,Lit,navigate-to-detail,2025-12-14T00:36:42.769Z,detail_total_bytes,25714,bytes
4,Lit,navigate-to-detail,2025-12-14T00:36:46.266Z,total_navigation_time,169,ms
4,Lit,navigate-to-detail,2025-12-14T00:36:46.266Z,detail_lcp,88,ms
4,Lit,navigate-to-detail,2025-12-14T00:36:46.266Z,detail_cls,0,score
4,Lit,navigate-to-detail,2025-12-14T00:36:46.266Z,memory_delta,0,bytes
4,Lit,navigate-to-detail,2025-12-14T00:36:46.266Z,detail_request_count,5,count
4,Lit,navigate-to-detail,2025-12-14T00:36:46.266Z,detail_total_bytes,25714,bytes
5,Lit,navigate-to-detail,2025-12-14T00:36:49.747Z,total_navigation_time,164,ms
5,Lit,navigate-to-detail,2025-12-14T00:36:49.747Z,detail_lcp,84,ms
5,Lit,navigate-to-detail,2025-12-14T00:36:49.747Z,detail_cls,0,score
5,Lit,navigate-to-detail,2025-12-14T00:36:49.747Z,memory_delta,0,bytes
5,Lit,navigate-to-detail,2025-12-14T00:36:49.747Z,detail_request_count,5,count
5,Lit,navigate-to-detail,2025-12-14T00:36:49.747Z,detail_total_bytes,25714,bytes
1,Lit,navigate-back-to-list,2025-12-14T00:36:54.360Z,total_back_navigation_time,346,ms
1,Lit,navigate-back-to-list,2025-12-14T00:36:54.360Z,rendered_row_count,50,count
1,Lit,navigate-back-to-list,2025-12-14T00:36:54.360Z,memory_delta,0,bytes
2,Lit,navigate-back-to-list,2025-12-14T00:36:58.688Z,total_back_navigation_time,339,ms
2,Lit,navigate-back-to-list,2025-12-14T00:36:58.688Z,rendered_row_count,50,count
2,Lit,navigate-back-to-list,2025-12-14T00:36:58.688Z,memory_delta,0,bytes
3,Lit,navigate-back-to-list,2025-12-14T00:37:03.042Z,total_back_navigation_time,373,ms
3,Lit,navigate-back-to-list,2025-12-14T00:37:03.042Z,rendered_row_count,50,count
3,Lit,navigate-back-to-list,2025-12-14T00:37:03.042Z,memory_delta,0,bytes
4,Lit,navigate-back-to-list,2025-12-14T00:37:07.392Z,total_back_navigation_time,335,ms
4,Lit,navigate-back-to-list,2025-12-14T00:37:07.392Z,rendered_row_count,50,count
4,Lit,navigate-back-to-list,2025-12-14T00:37:07.392Z,memory_delta,0,bytes
5,Lit,navigate-back-to-list,2025-12-14T00:37:11.704Z,total_back_navigation_time,337,ms
5,Lit,navigate-back-to-list,2025-12-14T00:37:11.704Z,rendered_row_count,50,count
5,Lit,navigate-back-to-list,2025-12-14T00:37:11.704Z,memory_delta,0,bytes
1,Lit,pagination-cycle,2025-12-14T00:37:16.801Z,page_transition_1_next,346,ms
1,Lit,pagination-cycle,2025-12-14T00:37:16.801Z,page_transition_1_next_js,376.4000000000233,ms
1,Lit,pagination-cycle,2025-12-14T00:37:16.801Z,page_transition_2_next,371,ms
1,Lit,pagination-cycle,2025-12-14T00:37:16.801Z,page_transition_2_next_js,400.5,ms
1,Lit,pagination-cycle,2025-12-14T00:37:16.801Z,page_transition_3_previous,343,ms
1,Lit,pagination-cycle,2025-12-14T00:37:16.801Z,page_transition_3_previous_js,380.5,ms
1,Lit,pagination-cycle,2025-12-14T00:37:16.801Z,page_transition_4_previous,367,ms
1,Lit,pagination-cycle,2025-12-14T00:37:16.801Z,page_transition_4_previous_js,401.0999999999767,ms
1,Lit,pagination-cycle,2025-12-14T00:37:16.801Z,total_cycle_time,1886,ms
1,Lit,pagination-cycle,2025-12-14T00:37:16.801Z,total_cycle_js_time,1911.0999999999767,ms
1,Lit,pagination-cycle,2025-12-14T00:37:16.801Z,avg_page_transition,356.75,ms
1,Lit,pagination-cycle,2025-12-14T00:37:16.801Z,min_page_transition,343,ms
1,Lit,pagination-cycle,2025-12-14T00:37:16.801Z,max_page_transition,371,ms
1,Lit,pagination-cycle,2025-12-14T00:37:16.801Z,avg_api_response_time,19.5,ms
1,Lit,pagination-cycle,2025-12-14T00:37:16.801Z,total_api_requests,4,count
1,Lit,pagination-cycle,2025-12-14T00:37:16.801Z,total_network_bytes,277755,bytes
1,Lit,pagination-cycle,2025-12-14T00:37:16.801Z,memory_delta,0,bytes
2,Lit,pagination-cycle,2025-12-14T00:37:21.584Z,page_transition_1_next,346,ms
2,Lit,pagination-cycle,2025-12-14T00:37:21.584Z,page_transition_1_next_js,346.9000000000233,ms
2,Lit,pagination-cycle,2025-12-14T00:37:21.584Z,page_transition_2_next,397,ms
2,Lit,pagination-cycle,2025-12-14T00:37:21.584Z,page_transition_2_next_js,437.19999999995343,ms
2,Lit,pagination-cycle,2025-12-14T00:37:21.584Z,page_transition_3_previous,385,ms
2,Lit,pagination-cycle,2025-12-14T00:37:21.584Z,page_transition_3_previous_js,407.5999999999767,ms
2,Lit,pagination-cycle,2025-12-14T00:37:21.584Z,page_transition_4_previous,391,ms
2,Lit,pagination-cycle,2025-12-14T00:37:21.584Z,page_transition_4_previous_js,413.5,ms
2,Lit,pagination-cycle,2025-12-14T00:37:21.584Z,total_cycle_time,1886,ms
2,Lit,pagination-cycle,2025-12-14T00:37:21.584Z,total_cycle_js_time,1908.5,ms
2,Lit,pagination-cycle,2025-12-14T00:37:21.584Z,avg_page_transition,379.75,ms
2,Lit,pagination-cycle,2025-12-14T00:37:21.584Z,min_page_transition,346,ms
2,Lit,pagination-cycle,2025-12-14T00:37:21.584Z,max_page_transition,397,ms
2,Lit,pagination-cycle,2025-12-14T00:37:21.584Z,avg_api_response_time,22.25,ms
2,Lit,pagination-cycle,2025-12-14T00:37:21.584Z,total_api_requests,4,count
2,Lit,pagination-cycle,2025-12-14T00:37:21.584Z,total_network_bytes,277755,bytes
2,Lit,pagination-cycle,2025-12-14T00:37:21.584Z,memory_delta,0,bytes
3,Lit,pagination-cycle,2025-12-14T00:37:26.397Z,page_transition_1_next,350,ms
3,Lit,pagination-cycle,2025-12-14T00:37:26.397Z,page_transition_1_next_js,395.60000000009313,ms
3,Lit,pagination-cycle,2025-12-14T00:37:26.397Z,page_transition_2_next,358,ms
3,Lit,pagination-cycle,2025-12-14T00:37:26.397Z,page_transition_2_next_js,398.79999999993015,ms
3,Lit,pagination-cycle,2025-12-14T00:37:26.397Z,page_transition_3_previous,362,ms
3,Lit,pagination-cycle,2025-12-14T00:37:26.397Z,page_transition_3_previous_js,387.79999999993015,ms
3,Lit,pagination-cycle,2025-12-14T00:37:26.397Z,page_transition_4_previous,355,ms
3,Lit,pagination-cycle,2025-12-14T00:37:26.397Z,page_transition_4_previous_js,388,ms
3,Lit,pagination-cycle,2025-12-14T00:37:26.397Z,total_cycle_time,1885,ms
